"","MessageId","CreatedAt","UserId","PlaceId","PlaceType","PlaceName","PlaceFullName","PlaceCountryCode","PlaceCountry","PlaceBoundingBox","CoordinatesType","CoordinatesCoordinates","Text"
"1",780106537813602304,2016-09-25 18:07:46,367306651,"3ff2ce83c8171e13","city","Bursa","Bursa, Türkiye","TR","Türkiye","{""type"":""Polygon"",""coordinates"":[[[29.012380,40.167717],[29.012380,40.237875],[29.228679,40.237875],[29.228679,40.167717]]]}",NA,NA,"bafra sarpın mahallesi https://t.co/ebFY7tEvwC"
"2",780106538690183168,2016-09-25 18:07:47,25421417,"00c26afc77ee7aaa","city","Brookhaven","Brookhaven, GA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-84.348581,33.825123],[-84.348581,33.923964],[-84.281560,33.923964],[-84.281560,33.825123]]]}","Point","[-84.3371277,33.8355789]","Brunch with my mommy???? #LipsAtlanta @ Lips - Atlanta https://t.co/bgpcM28m3Q"
"3",780106538996424704,2016-09-25 18:07:47,817822556,"60b970f02ca5668e","city","Evaton","Evaton, South Africa","ZA","South Africa","{""type"":""Polygon"",""coordinates"":[[[27.806998,-26.559664],[27.806998,-26.496250],[27.908805,-26.496250],[27.908805,-26.559664]]]}",NA,NA,"MinA madebanI_ legaCy https://t.co/BRnbEPXHHk"
"4",780106539071864832,2016-09-25 18:07:47,538133110,"419060023b8455e1","city","Torino","Torino, Piemonte","IT","Italia","{""type"":""Polygon"",""coordinates"":[[[7.577980,45.005541],[7.577980,45.140204],[7.773591,45.140204],[7.773591,45.005541]]]}",NA,NA,"Finalmente è tornato il mio @fabfazio !!!! ???????????? @chetempochefa oleeee #prestositornaindiretta"
"5",780106539206049792,2016-09-25 18:07:47,2914259757,"014f72200f706d3f","city","Caseros","Caseros, Argentina","AR","Argentina","{""type"":""Polygon"",""coordinates"":[[[-58.644732,-34.654376],[-58.644732,-34.546888],[-58.522478,-34.546888],[-58.522478,-34.654376]]]}",NA,NA,"https://t.co/icdRKbAEDf"
"6",780106539331821568,2016-09-25 18:07:47,1927802354,"70957ac3123b3249","city","Kolkata","Kolkata, India","IN","India","{""type"":""Polygon"",""coordinates"":[[[88.094457,22.269493],[88.094457,22.955918],[88.610027,22.955918],[88.610027,22.269493]]]}",NA,NA,"@TandonRaveena Kids r born pure.Neednt teach them anything bad explicitly.My wife commented on Uri attack &amp; my son… https://t.co/Is3NNgo"
"7",780106539487092736,2016-09-25 18:07:47,240405926,"0f30361084eecfc3","city","Waterford","Waterford, Ireland","IE","Ireland","{""type"":""Polygon"",""coordinates"":[[[-8.162198,51.937671],[-8.162198,52.364327],[-6.950104,52.364327],[-6.950104,51.937671]]]}","Point","[-7.11194,52.2583]","Looking forward to playing with Paul Dunlea Quartet at The Waterford… https://t.co/Q4kA5omOk1"
"8",780106539562655744,2016-09-25 18:07:47,4376735657,"0e831c5c9510013a","city","Campina Grande","Campina Grande, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-36.231229,-7.399847],[-36.231229,-7.150577],[-35.724385,-7.150577],[-35.724385,-7.399847]]]}",NA,NA,"ele é tao dramático ?? https://t.co/YWMT0GaFQO"
"9",780106539629772800,2016-09-25 18:07:47,222823947,"206c436ce43a43a3","city","Madrid","Madrid, España","ES","España","{""type"":""Polygon"",""coordinates"":[[[-3.889005,40.312071],[-3.889005,40.643518],[-3.518010,40.643518],[-3.518010,40.312071]]]}",NA,NA,"Hoy alguno se va a contentar con vencer a las encuestas,aunque se produzca una bajada estrepitosa en escaños.No son victorias sino derrotas."
"10",780106539860361216,2016-09-25 18:07:47,149508817,"315b740b108481f6","city","Manchester","Manchester, England","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-2.319934,53.343623],[-2.319934,53.570282],[-2.147026,53.570282],[-2.147026,53.343623]]]}",NA,NA,"Whenever someone sings I Wanna Run To You by Whitney I just think of this https://t.co/zWdzmBfjsx"
"11",780106539889782784,2016-09-25 18:07:47,753437688,"007f60364e684255","city","عنك","عنك, المملكة العربية السعودية","SA","المملكة العربية السعودية","{""type"":""Polygon"",""coordinates"":[[[49.922321,26.448745],[49.922321,26.533851],[50.043521,26.533851],[50.043521,26.448745]]]}",NA,NA,"تصبحو ع خير ????"
"12",780106539948445696,2016-09-25 18:07:47,3404807662,"97bcdfca1a2dca59","city","Rio de Janeiro","Rio de Janeiro, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-43.795449,-23.083020],[-43.795449,-22.739823],[-43.087707,-22.739823],[-43.087707,-23.083020]]]}",NA,NA,"Quando eu acabar de almoçar vou lá ver aonde é essa msc"
"13",780106540003037184,2016-09-25 18:07:47,1083307914,"01bf5c1e56ac186d","city","الرياض","الرياض, المملكة العربية السعودية","SA","المملكة العربية السعودية","{""type"":""Polygon"",""coordinates"":[[[46.304398,24.332068],[46.304398,25.111819],[47.065756,25.111819],[47.065756,24.332068]]]}",NA,NA,"@Bll20_ @Wr_ngashat تعطينها على جوها هههههههههههههههههههههههههههههههههههههههههه"
"14",780106540019613696,2016-09-25 18:07:47,3362613622,"174af231a0d9f46c","city","Fairbanks","Fairbanks, AK","US","United States","{""type"":""Polygon"",""coordinates"":[[[-147.813820,64.810474],[-147.813820,64.865697],[-147.543503,64.865697],[-147.543503,64.810474]]]}",NA,NA,"@HakNgin Haha ne estas tro terure kiam oni alkutimiĝis, kvankam certe estis grandega ŝoko dum mia unua vintro ĉi tie."
"15",780106540091117568,2016-09-25 18:07:47,2188792290,"5482108831148f3c","admin","Salta","Salta, Argentina","AR","Argentina","{""type"":""Polygon"",""coordinates"":[[[-68.568189,-26.398268],[-68.568189,-21.996869],[-62.344366,-21.996869],[-62.344366,-26.398268]]]}",NA,NA,"El mejor Chori? Que quieren inventar ahora ????"
"16",780106540170747904,2016-09-25 18:07:47,4843054805,"6d5542f8d837770d","city","Curitiba","Curitiba, Brazil","BR","Brazil","{""type"":""Polygon"",""coordinates"":[[[-49.391643,-25.644752],[-49.391643,-25.345747],[-49.185278,-25.345747],[-49.185278,-25.644752]]]}",NA,NA,"Fazia tempo que eu no dormia tanto ????????"
"17",780106540170838016,2016-09-25 18:07:47,2904748427,"3df4e3a5f8fa480a","country","Namibia","Namibia",NA,"Namibia","{""type"":""Polygon"",""coordinates"":[[[11.601627,-28.969390],[11.601627,-16.963447],[25.262676,-16.963447],[25.262676,-28.969390]]]}",NA,NA,"I only got my laptop back now ????????????????. I hope my body was not the planning on sleeping this evening because we finna work."
"18",780106540195995648,2016-09-25 18:07:47,280601128,"894146230dd1d42d","city","Porto Alegre","Porto Alegre, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-51.306148,-30.268807],[-51.306148,-29.930865],[-51.012471,-29.930865],[-51.012471,-30.268807]]]}",NA,NA,"Vou assistir HTGAWM... por motivos óbvios"
"19",780106540233658368,2016-09-25 18:07:47,716100983558942720,"ca059e12283afa1e","city","Norwich","Norwich, CT","US","United States","{""type"":""Polygon"",""coordinates"":[[[-72.175195,41.490724],[-72.175195,41.607853],[-72.030241,41.607853],[-72.030241,41.490724]]]}",NA,NA,"His gf still hasn't read it ???? https://t.co/lY4Yyhk6mM"
"20",780106540258844672,2016-09-25 18:07:47,21252651,"015772750fc654c1","city","Knightdale","Knightdale, NC","US","United States","{""type"":""Polygon"",""coordinates"":[[[-78.540011,35.753562],[-78.540011,35.823284],[-78.458292,35.823284],[-78.458292,35.753562]]]}",NA,NA,"#goacc Gano"
"21",780106540288270336,2016-09-25 18:07:47,584037512,"52bb236ce4bb9be1","city","Coventry","Coventry, England","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-1.612893,52.365398],[-1.612893,52.458428],[-1.424410,52.458428],[-1.424410,52.365398]]]}",NA,NA,"Happy birthday bro @_M_M42 hope you're having a sick day g????????! https://t.co/CpBzejkZgi"
"22",780106540313378816,2016-09-25 18:07:47,236413989,"014c9da514e05f59","city","Pasto","Pasto, Colombia","CO","Colombia","{""type"":""Polygon"",""coordinates"":[[[-77.325950,0.845500],[-77.325950,1.305611],[-77.015046,1.305611],[-77.015046,0.845500]]]}",NA,NA,"Un domingo yo feliz? Eso esta muy pero muy sospechoso ??"
"23",780106540338520064,2016-09-25 18:07:47,7915192,"5c2b5e46ab891f07","city","Las Vegas","Las Vegas, NV","US","United States","{""type"":""Polygon"",""coordinates"":[[[-115.384091,36.129459],[-115.384091,36.336371],[-115.062159,36.336371],[-115.062159,36.129459]]]}","Point","[-115.14328480,36.17041225]","Breakfast! (at @DunkinDonuts in Las Vegas, NV) https://t.co/FsTFHWzCDE"
"24",780106540338520064,2016-09-25 18:07:47,1924023644,"b4565c98ccced9ea","city","West Point","West Point, GA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-85.188971,32.856603],[-85.188971,32.903242],[-85.153571,32.903242],[-85.153571,32.856603]]]}",NA,NA,"It was a coincidence fr. ???? https://t.co/YLrfrX41AQ"
"25",780106540422340608,2016-09-25 18:07:47,77738310,"01bb53b81ba40196","city","Manila City","Manila City, National Capital Region","PH","Republic of the Philippines","{""type"":""Polygon"",""coordinates"":[[[120.941642,14.543877],[120.941642,14.639036],[121.026331,14.639036],[121.026331,14.543877]]]}",NA,NA,"a lil bit of naughty &amp; much of nice"
"26",780106540430876672,2016-09-25 18:07:47,579096020,"013cb38e7fe501ae","city","Cuenca","Cuenca, Ecuador","EC","Ecuador","{""type"":""Polygon"",""coordinates"":[[[-79.600640,-3.175114],[-79.600640,-2.556976],[-78.848059,-2.556976],[-78.848059,-3.175114]]]}",NA,NA,"La gente empezó a enamorarse de los cuerpos cuando las mentes dejaron de valer la pena.??"
"27",780106540464369664,2016-09-25 18:07:47,755200371799252992,"043383f8b2b79918","country","Venezuela","Venezuela","VE","Venezuela","{""type"":""Polygon"",""coordinates"":[[[-73.354073,0.648837],[-73.354073,12.196802],[-59.803780,12.196802],[-59.803780,0.648837]]]}",NA,NA,"Me perdí apenas te vi"
"28",780106540548255744,2016-09-25 18:07:47,624126856,"4c6100a96901fb5e","city","Marseille","Marseille, France","FR","France","{""type"":""Polygon"",""coordinates"":[[[5.278030,43.197312],[5.278030,43.391307],[5.532518,43.391307],[5.532518,43.197312]]]}",NA,NA,"Pizza en attendant le match de l'OM"
"29",780106540674146304,2016-09-25 18:07:47,459219708,"084d0d0155787e9d","country","Украина","Украина","UA","Украина","{""type"":""Polygon"",""coordinates"":[[[22.135720,44.386383],[22.135720,52.379475],[40.227172,52.379475],[40.227172,44.386383]]]}",NA,NA,"@ktrnynshvsk на другому  фото дуже класна зачіска"
"30",780106540707610624,2016-09-25 18:07:47,1614019454,"00f24ae701a1207b","admin","أبوظبي","أبوظبي, الامارات العربية المتحدة","AE","الامارات العربية المتحدة","{""type"":""Polygon"",""coordinates"":[[[51.293874,22.626139],[51.293874,25.163959],[56.017546,25.163959],[56.017546,22.626139]]]}",NA,NA,"عفيفة و مبسمها مثل بارقٍ له ضوح
وكن القمر في طلعته من محياهَـاا ????"
"31",780106540716089344,2016-09-25 18:07:47,220815848,"6d5542f8d837770d","city","Curitiba","Curitiba, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-49.391643,-25.644752],[-49.391643,-25.345747],[-49.185278,-25.345747],[-49.185278,-25.644752]]]}","Point","[-49.24862924,-25.37625113]","About yesterday night ?? ?? ?? ?? #bbq #beers @ Hangar41 https://t.co/MiE91IjQAo"
"32",780106540770557952,2016-09-25 18:07:47,4835919141,"3d0271e51a6f4ff5","city","Ankara","Ankara, Türkiye","TR","Türkiye","{""type"":""Polygon"",""coordinates"":[[[32.738299,39.840196],[32.738299,39.937757],[32.898464,39.937757],[32.898464,39.840196]]]}",NA,NA,"Atsan atılmaz , satsan satılmazzz ??"
"33",780106540799913984,2016-09-25 18:07:47,308460885,"c257bb97f95ba4c8","city","East London","East London, South Africa","ZA","South Africa","{""type"":""Polygon"",""coordinates"":[[[27.763066,-33.102862],[27.763066,-32.941166],[27.952099,-32.941166],[27.952099,-33.102862]]]}","Point","[27.9142515,-33.015304]","Just for Jesus???? https://t.co/AME6EL5TGq"
"34",780106540900577280,2016-09-25 18:07:47,463135271,"5cea6758845ecf31","city","Elon","Elon, NC","US","United States","{""type"":""Polygon"",""coordinates"":[[[-79.538405,36.080461],[-79.538405,36.117455],[-79.473463,36.117455],[-79.473463,36.080461]]]}",NA,NA,"@Burdman92 I couldn't stop laughing. Wish I had seen it live"
"35",780106541080911872,2016-09-25 18:07:47,378922467,"2736a5db074e8201","city","Longmont","Longmont, CO","US","United States","{""type"":""Polygon"",""coordinates"":[[[-105.178564,40.125504],[-105.178564,40.206357],[-105.045869,40.206357],[-105.045869,40.125504]]]}","Point","[-105.122,40.1391]","Post yoga beer. Perfect choice. - Drinking a Passion Fruit Pinner by @oskarblues at @oskarblues  — https://t.co/YhzIC0BHME #photo"
"36",780106541248679936,2016-09-25 18:07:47,756576589178175488,"a3f971b69fefb699","city","Naples","Naples, FL","US","United States","{""type"":""Polygon"",""coordinates"":[[[-81.817216,26.093538],[-81.817216,26.211277],[-81.766738,26.211277],[-81.766738,26.093538]]]}",NA,NA,"Mike Pence, grateful to our men in blue,he makes us proud!"
"37",780106541294772224,2016-09-25 18:07:47,57068480,"00bb14060f3ca228","admin","Lào Cai","Lào Cai, Vietnam","VN","Vietnam","{""type"":""Polygon"",""coordinates"":[[[103.531033,21.874941],[103.531033,22.844625],[104.631176,22.844625],[104.631176,21.874941]]]}","Point","[103.77492254,22.30624644]","3,143m. Of Fansipan ??????⛰ #sapa #vietnam #fansipan #fansipanlegend @ Mt. Fansipan - Top Of Indochina https://t.co/zFAFbEUWnv"
"38",780106541324263424,2016-09-25 18:07:47,2337102601,"001ad0741538b980","admin","Eastern","Eastern, Kingdom of Saudi Arabia","SA","Kingdom of Saudi Arabia","{""type"":""Polygon"",""coordinates"":[[[44.656969,17.016762],[44.656969,29.103106],[55.666667,29.103106],[55.666667,17.016762]]]}",NA,NA,"#ملعب كيك اوف بالخبر للايجار اتصل واحجز تمرينك 0509990499 #الهلال #الاهلي #النصر #الاتحاد #الشباب #الدمام #الظهران https://t.co/ODcZTnIWE8"
"39",780106541357727744,2016-09-25 18:07:47,3065457597,"1164a651cf2262cb","city","Yateley","Yateley, England","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-0.851046,51.327931],[-0.851046,51.349524],[-0.808298,51.349524],[-0.808298,51.327931]]]}",NA,NA,"Wish it was Friday again??"
"40",780106541366177792,2016-09-25 18:07:47,49379697,"a9df1ccbea6632cd","city","Caieiras","Caieiras, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-46.823344,-23.427318],[-46.823344,-23.326812],[-46.655188,-23.326812],[-46.655188,-23.427318]]]}",NA,NA,"@renatasilvap verdade hahah"
"41",780106541408059392,2016-09-25 18:07:47,164419059,"4f080ffefd5636c0","city","St Charles","St Charles, MD","US","United States","{""type"":""Polygon"",""coordinates"":[[[-76.980974,38.567334],[-76.980974,38.639709],[-76.859260,38.639709],[-76.859260,38.567334]]]}",NA,NA,"@RyallTopdog630 you should not have asked smh"
"42",780106541433249792,2016-09-25 18:07:47,2750316028,"36f6e625182fae8b","city","Land O' Lakes","Land O' Lakes, FL","US","United States","{""type"":""Polygon"",""coordinates"":[[[-82.524994,28.171069],[-82.524994,28.267173],[-82.369327,28.267173],[-82.369327,28.171069]]]}",NA,NA,"@meagynspeer ;))))"
"43",780106541445808128,2016-09-25 18:07:47,952605884,"315b740b108481f6","city","Manchester","Manchester, England","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-2.319934,53.343623],[-2.319934,53.570282],[-2.147026,53.570282],[-2.147026,53.343623]]]}",NA,NA,"@UberFootbalI What a stupid twat"
"44",780106541454229504,2016-09-25 18:07:47,325172473,"3b98b02fba3f9753","admin","North Carolina","North Carolina, USA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-84.321948,33.752879],[-84.321948,36.588118],[-75.400120,36.588118],[-75.400120,33.752879]]]}",NA,NA,"my aunt is my backbone ??"
"45",780106541454229504,2016-09-25 18:07:47,16513349,"151b9e91272233d1","city","Liverpool","Liverpool, England","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-3.008791,53.364890],[-3.008791,53.474867],[-2.822063,53.474867],[-2.822063,53.364890]]]}",NA,NA,"Ben Bradshaw says Corbyn could do something tangible for unity - elections to the shadow cabinet for PLP. ""A shadow cab of best talents."""
"46",780106541466656768,2016-09-25 18:07:47,172584923,"2a93711775303f90","city","Milwaukee","Milwaukee, WI","US","United States","{""type"":""Polygon"",""coordinates"":[[[-88.070827,42.920822],[-88.070827,43.192623],[-87.863758,43.192623],[-87.863758,42.920822]]]}",NA,NA,"@pancakes4life Finkle is Einhorn!"
"47",780106541492043776,2016-09-25 18:07:47,2790905239,"32d0fb78a652aa1d","city","Petrolina","Petrolina, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-40.969461,-9.482947],[-40.969461,-8.587531],[-40.208561,-8.587531],[-40.208561,-9.482947]]]}",NA,NA,"Bacana sua defesa... vou jogar uma flag. #NFLnoEsporteInterativo https://t.co/hslatcb4xq"
"48",780106541529567232,2016-09-25 18:07:47,434681249,"f879e41db043d14c","city","Ecatepec de Morelos","Ecatepec de Morelos, México","MX","México","{""type"":""Polygon"",""coordinates"":[[[-99.118665,19.484399],[-99.118665,19.652161],[-98.970224,19.652161],[-98.970224,19.484399]]]}",NA,NA,"Y lo vamos a extrañar ?? https://t.co/8307X1C8y6"
"49",780106541529694208,2016-09-25 18:07:47,39165042,"dd9c503d6c35364b","admin","Pennsylvania","Pennsylvania, USA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-80.519851,39.719801],[-80.519851,42.516072],[-74.689517,42.516072],[-74.689517,39.719801]]]}",NA,NA,"Going to watch my birds at 4 to forget a little of the madness"
"50",780106541571645440,2016-09-25 18:07:47,2832866301,"51bf596b82275cad","city","Pelotas","Pelotas, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-52.612334,-31.800911],[-52.612334,-31.321867],[-52.055457,-31.321867],[-52.055457,-31.800911]]]}",NA,NA,"Olá"
"51",780106541571727360,2016-09-25 18:07:47,44452188,"a4ddc3856053f7e1","city","Natal","Natal, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-35.291178,-5.897826],[-35.291178,-3.851771],[-33.809440,-3.851771],[-33.809440,-5.897826]]]}",NA,NA,"@patskul ai queria tantoooo vamo"
"52",780106541584125952,2016-09-25 18:07:47,1011537284,"2c92b71bcc190ceb","city","Batang Padang","Batang Padang, Perak","MY","Malaysia","{""type"":""Polygon"",""coordinates"":[[[101.127539,4.122011],[101.127539,4.435058],[101.463974,4.435058],[101.463974,4.122011]]]}",NA,NA,"""You can't survive in this cruel world, if you are weak"" 

- Noh Jang soo"
"53",780106541588291584,2016-09-25 18:07:47,1490517932,"01a169d32a541745","admin","Ionia Nisia","Ionian Islands, Greece","GR","Greece","{""type"":""Polygon"",""coordinates"":[[[19.372958,37.240701],[19.372958,39.898874],[21.120011,39.898874],[21.120011,37.240701]]]}","Point","[20.13510799,39.23513772]","Under water us a different world.

#underwater #sealife #BeachLife #snorkeling #GoPro… https://t.co/seXJC0rIvM"
"54",780106541630427136,2016-09-25 18:07:47,240001482,"0e6f55dbb307ffa0","city","Thorntonhall","Thorntonhall, Scotland","GB","United Kingdom","{""type"":""Polygon"",""coordinates"":[[[-4.256500,55.763870],[-4.256500,55.777321],[-4.234265,55.777321],[-4.234265,55.763870]]]}",NA,NA,"What has the Indian Super League got to do with the Quran? #Boring https://t.co/sIVbLwfuPO"
"55",780106541667975168,2016-09-25 18:07:47,552761845,"25ee174590496b85","city","西蒲区","新潟 西蒲区","JP","日本","{""type"":""Polygon"",""coordinates"":[[[138.784309,37.682109],[138.784309,37.831017],[138.994717,37.831017],[138.994717,37.682109]]]}",NA,NA,"@ankonun おうす！！新潟西高見えたわ。望遠鏡で"
"56",780106541672169472,2016-09-25 18:07:47,1318681729,"6e315e1f96e0450a","city","Arlington","Arlington, TX","US","United States","{""type"":""Polygon"",""coordinates"":[[[-97.233811,32.586565],[-97.233811,32.817135],[-97.037464,32.817135],[-97.037464,32.586565]]]}",NA,NA,"the whole irony is when a white guy comes into a mexican restaurant with a ""built trump tough"" shirt on."
"57",780106541772840960,2016-09-25 18:07:47,745319829784039424,"7ee61f505fdfdf5c","city","Shinjuku-ku","Shinjuku-ku, Tokyo","JP","Japan","{""type"":""Polygon"",""coordinates"":[[[139.673228,35.673404],[139.673228,35.729910],[139.745133,35.729910],[139.745133,35.673404]]]}",NA,NA,"Tulog na. Di ka na niya mahal."
"58",780106541827432448,2016-09-25 18:07:47,520674270,"7142eb97ae21e839","admin","Georgia","Georgia, USA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-85.605166,30.355644],[-85.605166,35.000771],[-80.742567,35.000771],[-80.742567,30.355644]]]}",NA,NA,"Ok like ???  we need answers https://t.co/jpj1LU358n"
"59",780106541902991360,2016-09-25 18:07:47,135220976,"d9d978b087a92583","city","Belo Horizonte","Belo Horizonte, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-44.062789,-20.059816],[-44.062789,-19.777568],[-43.856856,-19.777568],[-43.856856,-20.059816]]]}",NA,NA,"Tô numa preguiça gente, cês não medem o tanto"
"60",780106541944934400,2016-09-25 18:07:47,234251842,"018f1cde6bad9747","city","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires, Argentina","AR","Argentina","{""type"":""Polygon"",""coordinates"":[[[-58.531792,-34.674453],[-58.531792,-34.534177],[-58.353494,-34.534177],[-58.353494,-34.674453]]]}",NA,NA,"estan todos del culo y de mal humor"
"61",780106541995266048,2016-09-25 18:07:47,624868690,"095534ad3107e0e6","city","Louisville","Louisville, KY","US","United States","{""type"":""Polygon"",""coordinates"":[[[-85.847503,38.108678],[-85.847503,38.282432],[-85.597188,38.282432],[-85.597188,38.108678]]]}","Point","[-85.77227767,38.20390703]","First Churchill experience was a success?? @ Churchill Downs https://t.co/0uOHg18XcG"
"62",780106542066634752,2016-09-25 18:07:47,38155396,"f207b85be9f1513e","city","Recife","Recife, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-35.019805,-8.157554],[-35.019805,-7.929652],[-34.858893,-7.929652],[-34.858893,-8.157554]]]}",NA,NA,"@daavid oiiiiiii amiga que fome sério"
"63",780106542095925248,2016-09-25 18:07:47,4863710907,"9d7cae88ff6a29f5","city","Durban","Durban, South Africa","ZA","South Africa","{""type"":""Polygon"",""coordinates"":[[[30.878910,-30.055938],[30.878910,-29.745334],[31.066249,-29.745334],[31.066249,-30.055938]]]}",NA,NA,"@mhliverpool And all the same for you boet."
"64",780106542104346624,2016-09-25 18:07:47,288502821,"01d0cd182297354e","admin","Cairo","Cairo, Egypt","EG","Egypt","{""type"":""Polygon"",""coordinates"":[[[31.200959,28.963851],[31.200959,30.228647],[31.940253,30.228647],[31.940253,28.963851]]]}",NA,NA,"ناقصة هي بضان !"
"65",780106542184095744,2016-09-25 18:07:47,380455021,"25a2096c466b79bf","city","Farragut","Farragut, TN","US","United States","{""type"":""Polygon"",""coordinates"":[[[-84.241116,35.806025],[-84.241116,35.917782],[-84.119998,35.917782],[-84.119998,35.806025]]]}","Point","[-84.1747027,35.83866393]","Sweetest soul! @chelc_marie12 @ Mallard Bay https://t.co/5ahAZzGjoe"
"66",780106542259601408,2016-09-25 18:07:48,4342941975,"946ccd22e1c9cda1","city","Pittsburgh","Pittsburgh, PA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-80.095586,40.361580],[-80.095586,40.501198],[-79.865793,40.501198],[-79.865793,40.361580]]]}",NA,NA,"Fletch love posting que thirst traps"
"67",780106542309867520,2016-09-25 18:07:48,2233007078,"161d2f18e3a0445a","city","Raleigh","Raleigh, NC","US","United States","{""type"":""Polygon"",""coordinates"":[[[-78.818343,35.715805],[-78.818343,35.972158],[-78.497331,35.972158],[-78.497331,35.715805]]]}",NA,NA,"See? 3rd and fucking 14 smh."
"68",780106542314037248,2016-09-25 18:07:48,24936920,"4704ec88fc4e529a","city","Grosse Pointe Park","Grosse Pointe Park, MI","US","United States","{""type"":""Polygon"",""coordinates"":[[[-82.946829,42.358024],[-82.946829,42.394824],[-82.912008,42.394824],[-82.912008,42.358024]]]}",NA,NA,"@CaperToVapors ??"
"69",780106542406311936,2016-09-25 18:07:48,578379629,"396698ae7bf6be18","city","Evry","Evry, France","FR","France","{""type"":""Polygon"",""coordinates"":[[[2.413200,48.610894],[2.413200,48.648511],[2.470559,48.648511],[2.470559,48.610894]]]}",NA,NA,""" 6+6 = 7 "" vraiment bravo David ?????????? https://t.co/IXkWkiw2cf"
"70",780106542532194304,2016-09-25 18:07:48,19114232,"3797791ff9c0e4c6","city","Toronto","Toronto, Ontario","CA","Canada","{""type"":""Polygon"",""coordinates"":[[[-79.639319,43.403221],[-79.639319,43.855401],[-78.905820,43.855401],[-78.905820,43.403221]]]}",NA,NA,"The boys from #TeamCanada in the crowd at today's #Jays game. #WCH2016"
"71",780106542540591104,2016-09-25 18:07:48,2875860531,"894146230dd1d42d","city","Porto Alegre","Porto Alegre, Brasil","BR","Brasil","{""type"":""Polygon"",""coordinates"":[[[-51.306148,-30.268807],[-51.306148,-29.930865],[-51.012471,-29.930865],[-51.012471,-30.268807]]]}",NA,NA,"????"
"72",780106542569979904,2016-09-25 18:07:48,1481001824,"ce1765e3abafe93e","city","Springfield","Springfield, IL","US","United States","{""type"":""Polygon"",""coordinates"":[[[-89.773186,39.673272],[-89.773186,39.875420],[-89.546193,39.875420],[-89.546193,39.673272]]]}",NA,NA,"You spelled God wrong homie https://t.co/T9iOozYxlm"
"73",780106542636937216,2016-09-25 18:07:48,156337115,"b71fac2ee9792cbe","city","Sacramento","Sacramento, CA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-121.576613,38.437920],[-121.576613,38.685524],[-121.362715,38.685524],[-121.362715,38.437920]]]}",NA,NA,"AMERSON, hell yeah! #RaiderNation"
"74",780106542662225920,2016-09-25 18:07:48,19681206,"512a8a4a4c4b4be0","city","Charlotte","Charlotte, NC","US","United States","{""type"":""Polygon"",""coordinates"":[[[-81.046876,35.001706],[-81.046876,35.416412],[-80.646695,35.416412],[-80.646695,35.001706]]]}",NA,NA,"Doink dead on  #MINvsCAR"
"75",780106542888718336,2016-09-25 18:07:48,701518095559565312,"01ef644b49cd7f40","admin","Giza","Giza, Egypt","EG","Egypt","{""type"":""Polygon"",""coordinates"":[[[27.209937,27.660694],[27.209937,30.340044],[31.336110,30.340044],[31.336110,27.660694]]]}",NA,NA,"@KaramelaMero @ElNahawandy طب مجبهم بره بئا احسن هو انا اجبهم هنا ونتسحل جميعا ههههههه ادعى انتى بس البلد تبئا بلد عظمى كده متقدمه تليق بنا"
"76",780106543035539456,2016-09-25 18:07:48,1549473572,"e4a0d228eb6be76b","city","Philadelphia","Philadelphia, PA","US","United States","{""type"":""Polygon"",""coordinates"":[[[-75.280284,39.871811],[-75.280284,40.137920],[-74.955712,40.137920],[-74.955712,39.871811]]]}",NA,NA,"It's all about when Kev comes thru with lyrics to a rap song"
"77",780106543131860992,2016-09-25 18:07:48,2488123411,"5327a9b6dceff63e","city","Midwest City","Midwest City, OK","US","United States","{""type"":""Polygon"",""coordinates"":[[[-97.424091,35.433034],[-97.424091,35.507694],[-97.291149,35.507694],[-97.291149,35.433034]]]}",NA,NA,"????????"
